"Failed to send the Shipping email.","Failed to send the Shipping email."
"We can't print the shipment right now.","No podemos imprimir el envío en este momento."
"Please specify a carrier.","Por favor, especifique un transportista."
"Please enter a tracking number.","Ingrese un número de seguimiento."
"We can't initialize shipment for adding tracking number.","We can't initialize shipment for adding tracking number."
"Cannot add tracking number.%1","Cannot add tracking number.%1"
"We can't load track with retrieving identifier right now.%1","We can't load track with retrieving identifier right now.%1"
"We can't delete tracking number.","No podemos eliminar el número de rastreo."
"Manage Print PDF Header Info","Encabezado de Documentos"
"There are no printable documents related to selected order(s).","No hay documentos imprimibles relacionados con el(los) pedido(s) seleccionado(s)."
"Notification marked as read.","Notificación marcada como leída."
"Something went wrong.","Algo salió mal."
"Product Type Or Attribute Set Invalid or Not Allowed","Tipo de Producto o Conjunto de Atributos Inválido o No Permitido"
"Add Product","Agregar Producto"
"Create Attribute","Crear Atributo"
"Attribute Code already exists","Código del Atributo ya existe"
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Attribute code ""%1"" is invalid. Por favor usa sólo letras (a-z), números (0-9) o guion bajo(_) en este campo, el primer carácter debe ser una letra."
"Attribute Created Successfully","Atributo Creado con Éxito"
"Add New Product","Agregar Producto Nuevo"
"Please select attribute set and product type.","Seleccione el Conjunto de Atributos y el Tipo de Producto."
"Something went wrong while getting the requested content.","Se produjo un error al obtener el contenido solicitado."
"This product no longer exists.","Este producto ya no existe."
"Edit Product","Editar Producto"
"Could not get preview image information. Please check your connection and try again.","Could not get preview image information. Please check your connection and try again."
"Products are successfully deleted from your account.","Products are successfully deleted from your account."
"Marketplace Product List","Marketplace Product List"
"Your product has been successfully saved","Your product has been successfully saved"
"Name has to be completed","Name has to be completed"
"Description has to be completed","Description has to be completed"
"Price should contain only decimal numbers","Price should contain only decimal numbers"
"Weight should contain only decimal numbers","Weight should contain only decimal numbers"
"Product quantity should contain only decimal numbers","Product quantity should contain only decimal numbers"
"Sku Type has to be selected","Sku Type has to be selected"
"Sku has to be completed","Sku has to be completed"
"Price Type has to be selected","Price Type has to be selected"
"Weight Type has to be selected","Weight Type has to be selected"
"Default Title has to be completed","Default Title has to be completed"
"Allowed Product Cart Limit Qty should contain only decimal numbers","Allowed Product Cart Limit Qty should contain only decimal numbers"
"Product Type Invalid Or Not Allowed","Product Type Invalid Or Not Allowed"
"You are not allowed to add virtual products, so please set product weight.","You are not allowed to add virtual products, so please set product weight."
"You duplicated the product.","You duplicated the product."
"I would like to inform you that recently I have added a new product in the store.","I would like to inform you that recently I have added a new product in the store."
"I would like to inform you that recently I have updated a  product in the store.","I would like to inform you that recently I have updated a  product in the store."
"The image cannot be removed as it has been assigned to the other image role","The image cannot be removed as it has been assigned to the other image role"
"Your Review was successfully saved","Your Review was successfully saved"
"Marketplace Seller List","Marketplace Seller List"
None,None
"Marketplace Seller Transactions","Marketplace Seller Transactions"
"Marketplace Seller Transaction View","Marketplace Seller Transaction View"
"Your withdrawal request has been sent successfully.","Your withdrawal request has been sent successfully."
Simple,Simple
Downloadable,Descargable
Virtual,Virtual
Configurable,Configurable
"Grouped Product","Producto Agrupado"
"Bundle Product","Producto en Combo"
"Please Select","Por Favor Seleccione"
"%1 days ago","Hace %1 día"
"%1 hours ago","Hace %1 hora"
"%1 minutes ago","Hace %1 minuto"
"%1 seconds ago","Hace %1 segundo"
"%1 is approved.","%1 esta aprobado."
"%1 is disapproved.","%1 está desaprobado."
"You have recieved payment for #%1 order. Mode of payment is %2.","You have recieved payment for #%1 order. Mode of payment is %2."
"%1 gives %2 star rating.","%1 gives %2 star rating."
"Seller has been paid online","El vendedor recibió su pago en línea"
Ordered,Pedido
Invoiced,Facturado
Shipped,Enviado
Canceled,Cancelado
Refunded,Reembolsado
"Notified customer about invoice #%1.","Notificar al cliente sobre la factura #%1."
"The captured amount is %1.","The captured amount is %1."
"Bad controller interface for showing product","Bad controller interface for showing product"
"Product is not loaded","El producto no está cargado"
"Type 1","Tipo 1"
"Type 2","Tipo 2"
Enabled,Habilitado
Disabled,Deshabilitar
"Layout 1","Diseño 1"
"Layout 2","Diseño 2"
"Layout 3","Diseño 3"
Default,Predeterminado
1:1,1:1
1:2,1:2
1:3,1:3
1:4,1:4
1:5,1:5
3:4,3:4
"Yes, Required","Si, Requerido"
No,No
Static,Estático
Dynamic,Dinámico
Approved,Aprobado
Disapproved,Desaprobado
"1 Star","1 Estrella"
"2 Star","2 Estrellas"
"3 Star","3 Estrellas"
"4 Star","4 Estrellas"
"5 Star","5 Estrellas"
Seller,Vendedor
Product,Producto
Transaction,Transacción
Review,Review
"New product added by the seller","New product added by the seller"
". '</span>' '<span class=""wk-focus"">' . . '</span>'",". '</span>' '<span class=""wk-focus"">' . . '</span>'"
"Product details updated by seller","Product details updated by seller"
"New Customer registered as seller","New Customer registered as seller"
"New review submitted by buyer","New review submitted by buyer"
"Unable to remove notification data record with id %1","Unable to remove notification data record with id %1"
"Order # ","Pedido # "
"Order Date: ","Fecha del Pedido: "
"Payment Method:","Método de Pago:"
"Shipping Method:","Método de Envío:"
"Total Shipping Charges","Total de Gastos de Envío"
Title,Título
Number,Número
"Sold to:","Vendido a:"
"Ship to:","Enviado a:"
"Payment Method","Método de Pago"
"Invoice # ","Factura # "
Requested,Solicitado
"No Request","Sin Solicitud"
Pending,Pendiente
Paid,Pagado
Hold,Hold
Voided,Anulado
"Credit Memo # ","Nota de Crédito # "
"Packing Slip # ","Hoja de Embalaje # "
Denied,Negado
"Could not save the Product Flag Reason: %1","Could not save the Product Flag Reason: %1"
"Product Flag Reason with id ""%1"" does not exist.","Product Flag Reason with id ""%1"" does not exist."
"Could not delete the ProductFlag Reason: %1","Could not delete the ProductFlag Reason: %1"
"Could not save the ProductFlag: %1","Could not save the ProductFlag: %1"
"ProductFlag with id ""%1"" does not exist.","ProductFlag with id ""%1"" does not exist."
"Could not delete the ProductFlag: %1","Could not delete the ProductFlag: %1"
Processing,Procesando
"Could not save the sellerFlagReason: %1","Could not save the sellerFlagReason: %1"
"Seller Flag Reason with id ""%1"" does not exist.","Seller Flag Reason with id ""%1"" does not exist."
"Could not delete the SellerFlagReason: %1","Could not delete the SellerFlagReason: %1"
"Could not save the SellerFlag: %1","Could not save the SellerFlag: %1"
"SellerFlag with id ""%1"" does not exist.","SellerFlag with id ""%1"" does not exist."
"Could not delete the SellerFlag: %1","Could not delete the SellerFlag: %1"
"You removed the customer from seller.","Eliminaste el cliente al vendedor."
"This Shop URL already Exists.","Esta URL de tienda ya Existe."
"You created the customer as seller.","You created the customer as seller."
"Twitter Id cannot contain space and special characters","Twitter Id cannot contain space and special characters"
"Facebook Id cannot contain space and special characters","Facebook Id cannot contain space and special characters"
"The product with id %1 is already assigned to other seller.","The product with id %1 is already assigned to other seller."
"Products has been successfully assigned to seller.","Products has been successfully assigned to seller."
"Cash On Delivery Charges","Cash On Delivery Charges"
"Shipping & Handling Charges","Cargos de Envío & Manejo"
"Tax Amount","Impuestos"
Grandtotal,Total
"The requested qty exceeds the maximum %1 qty allowed in shopping cart","The requested qty exceeds the maximum %1 qty allowed in shopping cart"
" & %1 product(s) is %2"," & %1 product(s) is %2"
"Minimum order amount for %1 product(s) is %2","Minimum order amount for %1 product(s) is %2"
"View Customer","Ver Clientes"
"View Flags","View Flags"
"View Orders","Ver Pedidos"
Edit,Editar
Order,Pedidos
"Pay Seller","Pagar al Vendedor"
"Item Pending","Item Pending"
"Item Cancelled","Item Cancelado"
"Item Refunded","Item Refunded"
"Already Paid","Ya Pagado"
"Add a Notify Message To Seller?","Add a Notify Message To Seller?"
Pay,Pagar
Reset,Reiniciar
Deny,Negar
"What is the reason to deny this product?","¿Cuál es la razón para negar este producto?"
View,Ver
--,--
"What is the reason to deny this seller?","¿Cuál es la razón para negar este vendedor?"
Price,Precio
"Product Seller","Vendedor del Producto"
"Select Seller","Selecciona Venededor"
"Product Flags","Product Flags"
"Assigned Product Ids","ID de producto asignados"
"Product Category","Categoría del Producto"
CATEGORIES,CATEGORÍAS
"Total Sale","Total de Ventas"
"Total Seller Sale","Total de Ventas del Vendedor"
"Total Admin Sale","Total Admin Sale"
"Current Commission %","Comisión Actual %"
"Shop name is available.","Nombre de tienda está disponible."
"Shop name is already exists.","El nombre de la tienda ya existe."
"Payment Information not filled by the Seller yet.","Información de pago aún no completada por el vendedor."
"Click here to view product(s) list","Click here to view product(s) list"
"Click here to view seller(s) list","Click here to view seller(s) list"
"Click here to view feedback(s) list","Click here to view feedback(s) list"
SKU,Código
"By Seller","Por Vendedor"
U,U
"Seller Payment Information","Información de Pago del Vendedor"
"Seller Name ","Nombre del Vendedor "
"Seller Email ","Correo Electrónico del Vendedor "
"Total Amount To Be Pay ","Total Amount To Be Pay "
"Add Comment","Agregar Comentario"
"Seller Request Panel","Panel de Solicitud del Vendedor"
"Waiting for approval from admin, your application current status is %1","Waiting for approval from admin, your application current status is %1"
"Your account is disapproved by the admin, please contact to admin!","Your account is disapproved by the admin, please contact to admin!"
Save,Guardar
"Shop URL","URL de Tienda"
"Shop URLs","Escoge un URL de Tienda"
"Please enter shop URL","Introduzca en minúsculas el nombre de su tienda sin espacios"
"Do you want to become a seller / vendor ?","¿ Deseas registrarte como vendedor ?"
"Congratulations! Shop name is available.","Felicitaciones! El nombre de la tienda está disponible."
"Sorry! But this shop name is not available, please set another shop name.","¡Lo sentimos! El nombre escogido para tu tienda no está disponible, escoge otro nombre similar."
"Top Selling Category","Categoría Más Vendida"
"Ask Question to Admin","Hacer una Pregunta a Soporte Técnico"
"Sales By Locations","Ventas por Localidad"
Week,Semana
"Sales Stats","Estadísticas de Ventas"
"Lifetime Sales","Ventas de Por Vida"
" Total Payout "," Total Pagado "
" Remaining Amount "," Monto Remanente "
"Top Selling Products","Productos Más Vendidos"
"%1 Sales","%1 Sales"
"Latest Order","Últimos Pedidos"
"No Order Available","No hay Pedidos Disponibles"
"Customer: ","Cliente: "
"Date: ","Fecha: "
"Order Total (Base)- ","Order Total (Base)- "
"Order Total (Purchased)- ","Order Total (Purchased)- "
"Latest Comments & Reviews","Últimos Comentarios & Revisiones"
"no comment & review available","no hay comentarios & reseñas disponibles"
Value,Valor
Quality,Calidad
Close,Cerrar
Subject,Asunto
"Your Query","Su Consulta"
Submit,Envíar
"Seller Statistics Graph","Gráfico de Estadísticas"
Filter,Filtrar
"Show Report","Mostrar Reporte"
Period:,Periodo:
From,Desde
To,Hasta
"Edit Profile Information","Información de Perfil"
"Save Profile","Guardar Perfil"
"Google Plus ID","Google Plus ID"
"Allow to Display Google Plus Icon in Profile Page","Allow to Display Google Plus Icon in Profile Page"
"Enter Contact Number","Ingrese su Número de Teléfono Móvil"
"Enter Contact Number with country code ex: (123) 456-7890","Ingrese el Número de Teléfono con el código de país, ej .: (58) 0414-777.11.22"
"Enter Tax or VAT number","Introduzca su número de RIF o Información Fiscal"
"Theme : Background Color","Color de Fondo del Tema"
"no image","no hay imagen"
Delete,Eliminar
"Delete Image","Eliminar Imagen"
"Seller Logo","Logo del Vendedor"
Country,País
"Enter Meta Keywords Comma(',') Separated..","Introduzca Meta Palabras Separadas por coma(',').."
"Manage Your Shop Url","Configuración de Tienda - URL"
"Set Your New Shop Url","Establece la URL de Tu Tienda"
"Save Url","Guardar URL"
"Edit Your Shop Url","Editar la URL de Tu Tienda"
"Profile Page Target Url Path","Página de Perfil - Ruta de Destino de URL"
"Profile Page Request Url Path","Página de Perfil – Solicitud de Ruta de URL"
"Collection Page Target Url Path","Página Showroom – Ruta de Destino de URL"
"Collection Page Request Url Path","Página Showroom - Solicitud de Ruta de URL"
"Review Page Target Url Path","Página de Reseñas – Ruta de Destino de URL"
"Review Page Request Url Path","Página de Reseñas – Solicitud de Ruta de URL"
"Location Page Target Url Path","Página de Ubicación – Ruta de Destino de URL"
"Location Page Request Url Path","Página de Ubicación – Solicitud de Ruta de URL"
"Privacy Policy Page Request Url Path","Página de Política de Privacidad – Solicitud de Ruta de URL"
"Edit Payment Information","Editar Información para Pagos"
"Save Payment","Guardar"
"Payment Details","Información de Cuentas para Recibir Pagos"
"Set Minimum Order Amount","Set Minimum Order Amount"
"Minimum Amount","Monto Mínimo"
"View Profile","Ver Perfil"
"View Collection","Ver Productos"
"Top Selling Country","País con Mayores Ventas"
"* Required Fields","* Campos Requeridos"
"If you have an account, sign in with your email address.","If you have an account, sign in with your email address."
Password,Contraseña
"Sign in","Iniciar Sesión"
"Forgot Your Password?","Forgot Your Password?"
"Don't have account? Click here to register","Don't have account? Click here to register"
Marketplace,Marketplace
"Marketplace Dashboard","Panel de Vendedor"
"Seller Profile","Perfil del Vendedor"
"New Products","Productos Nuevos"
"My Products List","Lista de Productos"
"Click here to view product list","Haga click aquí para ver Lista de Productos"
"My Transaction List","Lista de Transacciones"
"Click here to view transaction history","Click here to view transaction history"
"My Order History","Historial de Pedidos"
"Click here to view order history","Click here to view order history"
"Customers","Mis Clientes"
"Review Notification","Notificación de Reseña"
"Click here to view all reviews","Click aquí para ver todas las reseñas"
"Sold By","Vendido Por"
"Visit Shop","Visitar Tienda"
"SELLER'S COLLECTION","PRODUCTOS DEL VENDEDOR"
"We can't find products matching the selection.","We can't find products matching the selection."
"Add to Cart","Agregar a Carrito"
"In stock","Disponible"
"Out of stock","No Disponible"
"Add to Wish List","Agregar a Lista de Compras"
"Add to Compare","Agregar a Comparar"
"Learn More","Conocer Más"
"Do You Want To Become A Seller / Vendor?","¿Quieres Convertirte en Vendedor?"
"Agree as Seller","Estoy de Acuerdo como Vendedor"
Yes,Si
"Disagree as Seller","No Estoy de Acuerdo como Vendedor"
"View Seller's Shop","Ver Tienda del Vendedor"
"%1 Products","%1 Productos"
"View Seller's Collection","Ver Productos del Vendedor"
"View All","Ver Todo"
"Total Payout","Pago Total"
Yearly,Anual
Monthly,Mensual
Weekly,Semanal
Daily,Diario
Activities,Actividades
"Price Rating","Calificación de Precio"
"Value Rating","Calificación de Valor"
"Quality Rating","Calificación de Calidad"
"Latest Orders","Últimos Pedidos"
"View All Orders","Ver Todos los Pedidos"
"No comment & review available","No hay comentarios & reseñas disponibles"
"Price Reviews","Reseñas de Precio"
"Quality Reviews","Reseñas de Calidad"
"Value Reviews","Reseñas de Valor"
Order(s),Pedido(s)
Complete,Completada
Product(s),Producto(s)
Customer(s),Clientes(s)
"This month customer count","Conteo de clientes de este mes"
"Last month customer count","Conteo de clientes de mes pasado"
Dashboard,Panel
Orders,Pedidos
Products,Productos
Menu,Menu
"Add Products","Agregar Productos"
"Configurable Attribute","Configurable Attribute"
Transactions,Transactions
"Payment Settings","Configuración de Pago"
Settings,Configuración
"Profile Settings","Configuración de Perfil"
"Shipping Settings","Configuración de Envío"
"Seller Panel","Panel del Vendedor"
"My Account","Mi Cuenta"
"Account Setting","Configuración de Cuenta"
"Buyer Dashboard","Panel del Comprador"
Logout,"Cerrar Sesión"
"View Larger Map","Ver Mapa más Grande"
"Huge Buyers","Grandes Compradores"
"Get your product showcased to a huge range of customers, as everyday many user shops from us.","Get your product showcased to a huge range of customers, as everyday many user shops from us."
"Quick Payments","Pagos Rápidos"
"Once goods have been successfully delivered to respective customers, you can request for payout.","Once goods have been successfully delivered to respective customers, you can request for payout."
"Earn Badges","Insignias Ganadas"
"Once you climb a milestone you get awarded with a badge, which make you look like more pro.","Once you climb a milestone you get awarded with a badge, which make you look like more pro."
"Customize Profile","Personalizar Perfil"
"Customize your profile with information like profile logo, shop location, shipping and refund policies.","Customize your profile with information like profile logo, shop location, shipping and refund policies."
"Add Media","Agregar Media"
"Embed video YouTube to make your account more genuine and stand out in the queue.","Embed video YouTube to make your account more genuine and stand out in the queue."
"Got Stuck? Ask Questions","¿Te trancaste con algo? Preguntanos"
"If you ever get stuck, let us know and we will help you with the best we have in minimum possible time.","If you ever get stuck, let us know and we will help you with the best we have in minimum possible time."
"Manage Your Orders","Administrar Tus Pedidos"
"Manage your orders at maximum ease and help customers to have a better shopping experience.","Manage your orders at maximum ease and help customers to have a better shopping experience."
"Get Yourself Verified","Get Yourself Verified"
"Add a verified brooch to your profile by providing very necessary some business details and documents.","Add a verified brooch to your profile by providing very necessary some business details and documents."
"Create Your Own Collection","Create Your Own Collection"
